"homeID","gender","age","edu","hhtype","income_cat","income","mode","house_price","dis_to_subway","POI","dis_to_cbd","AveIncome","dis_to_Yuyuantan","dis_to_Kunminghu","newPOI","ncoffee"
1185,"女","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"地铁",5474719.8,767.044282,140,11057.00412,84770,13467.7472401,15356.2338652,1087,80
1186,"男","51~60岁","硕士","伴侣携子女","1 ~ 2万元",15000,"私家车",3592505.6,125.0446597,324,5835.568444,84770,11594.0176938,21192.3383134,2340,212
1187,"女","41~50岁","硕士","伴侣携子女","3 ~ 5万元",40000,"私家车",5684479.1,83.30512239,266,10537.53517,93478,7644.49121107,6008.05363684,1696,148
1188,"男","18~30岁","本科（大专）","独居","2 ~ 3万元",25000,"地铁",1324530.9,530.2992753,35,17014.22452,84666,11312.1637429,12159.6779909,628,11
1189,"男","31~40岁","本科（大专）","伴侣同住","7000元以下",3500,"自行车/电动自行车",1687481.4,1641.748424,59,11896.16725,72170,14031.1089596,26084.144722,459,1
1190,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",1417439.1,0,100,18699.29638,56075,16319.5378213,6781.80749852,1348,24
1191,"女","31~40岁","硕士","三代及以上同住","2 ~ 3万元",25000,"地铁",5728644.9,253.3470434,294,11593.80245,84770,14329.7233863,16402.4906329,1727,123
1192,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1446498.9,815.0281496,147,20158.06094,56075,17815.5216418,7917.88856653,1056,21
1193,"男","18~30岁","本科（大专）","独居","7000元以下",3500,"公交车",1805542.2,911.2198045,114,6564.038854,93478,4552.68548973,9715.9549546,1691,90
1194,"男","31~40岁","本科（大专）","独居","1 ~ 2万元",15000,"私家车",1005853.2,1927.768402,18,30138.60787,56075,26846.5863577,14950.3238504,240,0
1195,"女","31~40岁","本科（大专）","独居","3 ~ 5万元",40000,"私家车",2015679.6,0,297,10404.15657,84770,15803.4758574,23048.785119,1854,87
1196,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",1005853.2,1916.184736,21,29978.00983,56075,26689.6450651,14797.8117457,253,0
1197,"男","31~40岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"地铁",3217552.8,486.3543671,126,7271.548401,72170,11521.2090517,23187.2892668,1463,21
1198,"男","31~40岁","硕士","伴侣同住","3 ~ 5万元",40000,"地铁",4181872.2,324.1176727,143,7568.019946,84770,11132.0223839,16176.6232268,1872,157
1199,"女","31~40岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"私家车",3026007.6,732.4863818,37,18520.40271,56075,15655.4780262,5268.58075367,741,41
1200,"女","31~40岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"地铁",4307358,482.540979,100,7393.356885,84770,13101.9082103,23074.2262007,2025,82
1201,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1267830.3,0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18
1202,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"出租车/网约车",1678772.7,1101.236113,60,16758.73186,93478,12308.1327735,1206.30059946,319,7
1203,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"自行车/电动自行车",2132412.33333333,891.6597813,36,19127.46943,93478,15042.4308203,2978.50914095,205,13
1204,"女","31~40岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"公交车",4157059.5,514.9243432,95,9378.104171,93478,4851.5775889,7229.62487769,1838,143
1205,"男","18~30岁","硕士","独居","5万元以上",60000,"步行",0,2407.879209,17,19871.49987,93478,16226.5789909,4362.27858737,127,23
1206,"男","31~40岁","博士及以上","其他","7000元 ~ 1万元",8500,"地铁",4577923,753.9271534,363,4140.216596,84770,9431.7956302,17917.0674857,3249,343
1207,"男","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"自行车/电动自行车",6770451.6,479.0033675,161,2547.996966,89804,7637.2668729,16549.5208955,2658,212
1208,"男","31~40岁","高中及以下","独居","7000元以下",3500,"自行车/电动自行车",1275634.8,666.4834964,119,21761.7595,49695,27444.4484292,34914.7285863,948,25
1209,"男","31~40岁","本科（大专）","伴侣携子女","3 ~ 5万元",40000,"私家车",6093876.6,796.0546108,61,9200.069056,93478,3545.47324007,9396.5715935,1057,57
1210,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",2535660.6,0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18
1211,"女","18~30岁","本科（大专）","独居","3 ~ 5万元",40000,"地铁",0,1078.193951,99,28467.18214,56075,25730.2509537,14349.4787162,488,0
1212,"女","31~40岁","本科（大专）","伴侣同住","3 ~ 5万元",40000,"出租车/网约车",4167603,526.1217967,155,7618.437784,84770,10360.8459381,14611.6677525,1853,91
1213,"男","18~30岁","本科（大专）","三代及以上同住","2 ~ 3万元",25000,"自行车/电动自行车",4476789.9,1211.102422,151,19796.65335,56075,17590.9779126,8033.87470041,1092,21
1214,"女","18~30岁","硕士","独居","1 ~ 2万元",15000,"自行车/电动自行车",0,2560.155635,26,20299.48584,93478,16596.760056,4657.35104598,137,11
1215,"男","31~40岁","硕士","三代及以上同住","3 ~ 5万元",40000,"私家车",2526965.1,1190.082655,24,17789.18773,93478,14198.6234599,2692.14506784,479,44
1216,"男","18~30岁","硕士","伴侣同住","3 ~ 5万元",40000,"地铁",2129450.4,733.4818616,208,16712.50394,56075,16422.6331482,11483.5016364,898,17
1217,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1267830.3,0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18
1218,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"出租车/网约车",746933,2337.716976,11,22974.16583,93478,19126.4671577,7067.30349046,91,8
1219,"男","31~40岁","本科（大专）","伴侣携子女","3 ~ 5万元",40000,"私家车",5405350.1,313.8071755,144,5993.945234,84770,11321.3856741,19316.5009529,3593,360
1220,"男","41~50岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"私家车",2307716.4,0,123,18484.82648,56075,18138.1769256,12388.5022287,973,13
1221,"女","18~30岁","本科（大专）","独居","3 ~ 5万元",40000,"地铁",0,1078.193951,99,28467.18214,56075,25730.2509537,14349.4787162,488,0
1222,"女","18~30岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"地铁",2279366.1,1055.245667,41,18992.69844,53454,20381.5373151,32183.0971769,901,9
1223,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",842321.7,893.9340163,25,17713.40346,93478,14209.5976681,2881.10868005,520,48
1224,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",637593,2475.869822,5,20670.47593,93478,15928.6188219,4938.38412847,86,0
1225,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"步行",1098929.7,1761.525096,68,17303.70194,93478,13585.0363343,1980.44710613,540,42
1226,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",0,200.2239319,15,21414.47895,93478,17222.4328235,5220.81305618,98,6
1227,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"自行车/电动自行车",1540067.1,1323.878719,26,19019.36822,56075,15869.9822596,4830.78632454,435,36
1228,"女","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",151747.2,0,146,28129.91265,56075,25208.4144767,13651.5368487,500,0
1229,"女","18~30岁","硕士","独居","2 ~ 3万元",25000,"公交车",1406859.3,907.4213461,43,19277.28596,56075,16234.4726356,5319.24335331,575,32
1230,"男","31~40岁","本科（大专）","伴侣同住","3 ~ 5万元",40000,"公交车",2813718.6,1106.996743,26,19108.23342,56075,16014.0080318,5049.19772968,508,35
1231,"女","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",3189978,0,76,19323.87761,56075,17652.7864815,9216.17109882,951,14
1232,"男","18~30岁","本科（大专）","独居","3 ~ 5万元",40000,"地铁",787756.2,1777.060199,63,30767.51462,56075,27517.3560537,15637.9371115,198,1
1233,"男","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"自行车/电动自行车",1625040.4,2266.551419,91,26208.88325,56075,22836.0368143,10955.8342459,410,4
1234,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"自行车/电动自行车",1818491.4,781.0122102,41,17078.62479,93478,13967.8640249,3684.59002396,698,47
1235,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",670226.7,1225.833125,72,17303.45024,93478,13745.2364314,2449.01626811,557,48
1236,"女","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",151747.2,0,146,28129.91265,56075,25208.4144767,13651.5368487,500,0
1237,"男","31~40岁","硕士","伴侣同住","3 ~ 5万元",40000,"公交车",2813718.6,1065.648811,17,19289.51464,56075,16203.0451836,5210.53185016,513,33
1238,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"自行车/电动自行车",1540067.1,1323.878719,26,19019.36822,56075,15869.9822596,4830.78632454,435,36
1239,"男","31~40岁","本科（大专）","伴侣同住","3 ~ 5万元",40000,"出租车/网约车",3798649.8,766.3684176,109,5489.415599,96949,4662.4586574,16682.6925284,1600,45
1240,"男","31~40岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",670226.7,1686.000793,34,17942.4911,93478,14212.4854152,2447.44426599,497,38
1241,"男","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"自行车/电动自行车",3780711,708.4803201,36,15968.94234,93478,13046.7219913,3855.08931649,1003,51
1242,"男","31~40岁","硕士","独居","3 ~ 5万元",40000,"公交车",1406859.3,1065.648811,17,19289.51464,56075,16203.0451836,5210.53185016,513,33
1243,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"自行车/电动自行车",1540067.1,1323.878719,26,19019.36822,56075,15869.9822596,4830.78632454,435,36
1244,"男","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",2318956.2,494.1120104,288,21011.56599,49695,26624.239996,33667.8384205,1104,26
1245,"男","18~30岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"地铁",4916986.8,463.107439,157,5543.380165,96949,4189.29868044,16181.3468933,1746,53
1246,"男","31~40岁","本科（大专）","伴侣携子女","3 ~ 5万元",40000,"地铁",1685721.7,1678.831656,34,17934.23512,93478,14206.1879736,2445.40449516,500,38
1247,"男","18~30岁","本科（大专）","独居","3 ~ 5万元",40000,"自行车/电动自行车",712958.4,1632.79689,30,15981.28537,93478,12247.5438455,1364.51329206,654,46
1248,"男","18~30岁","本科（大专）","三代及以上同住","2 ~ 3万元",25000,"地铁",1182901.5,0,176,10813.9824,93478,6825.89767561,5430.89957356,1591,136
1249,"男","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"自行车/电动自行车",4159403.9,743.4137075,65,17351.80657,93478,14305.1997541,4018.17516272,709,46
1250,"女","31~40岁","本科（大专）","独居","7000元以下",3500,"自行车/电动自行车",791297.1,524.2457664,152,20700.89853,53454,21687.7426682,33298.0735608,848,4
1251,"男","41~50岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"地铁",3806163.9,1120.564127,102,11792.70993,72170,9345.55133867,19658.0652593,701,15
1252,"男","18~30岁","硕士","其他","7000元以下",3500,"自行车/电动自行车",5191326,577.5244719,125,3869.421927,96949,1889.21137742,13321.7165792,1601,126
1253,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"步行",702035.4,356.0150325,26,11900.68659,72170,11484.2945167,22902.6116987,533,32
1254,"女","18~30岁","硕士","独居","7000元以下",3500,"自行车/电动自行车",819429.6,198.1316776,145,12616.76495,72170,11418.70991,22382.6310053,849,34
1255,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",1710525.3,694.5675341,43,10664.78899,72170,7766.59277227,18048.193345,1021,14
1256,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"自行车/电动自行车",909951.9,1218.229424,123,13643.05758,53454,14449.1613654,26208.0088528,814,12
1257,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",830111.7,294.1016018,125,12916.53356,72170,11648.6693389,22534.9863478,831,34
1258,"女","31~40岁","本科（大专）","伴侣携子女","7000元以下",3500,"自行车/电动自行车",3051395.4,1520.250437,76,15716.02798,72170,12535.7769252,21274.3018154,231,2
1259,"女","18~30岁","本科（大专）","三代及以上同住","7000元以下",3500,"地铁",2972326.5,804.9362256,31,15483.7229,72170,12059.3860929,20535.8967094,287,2
1260,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"自行车/电动自行车",6190232.4,576.95014,213,4310.206579,89804,7996.03793642,15124.2074505,2718,176
1261,"男","18~30岁","硕士","与父母同住","1 ~ 2万元",15000,"公交车",3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
1262,"女","18~30岁","硕士","独居","7000元 ~ 1万元",8500,"自行车/电动自行车",1039876.2,2888.145825,81,28089.39228,47594,25294.5300984,32929.7285186,712,8
1263,"男","18~30岁","硕士","伴侣携子女","7000元 ~ 1万元",8500,"地铁",3341131.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12
1264,"女","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"地铁",2052171,504.954517,9,19718.54135,47594,17056.1045929,25769.4729582,137,0
1265,"女","18~30岁","硕士","独居","7000元 ~ 1万元",8500,"自行车/电动自行车",1039876.2,2888.145825,81,28089.39228,47594,25294.5300984,32929.7285186,712,8
1266,"女","18~30岁","硕士","伴侣同住","2 ~ 3万元",25000,"地铁",2525674.8,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17
1267,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"出租车/网约车",2478435.3,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67
1268,"男","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"私家车",2699508.6,689.4275666,105,6873.564725,72170,9226.62836481,21277.3422299,1269,36
1269,"男","31~40岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"其他",2976009.3,652.3708408,74,23020.64537,49695,28690.5530977,35997.734141,1112,26
1270,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",599672.7,309.0800771,127,12951.95673,72170,11647.6300841,22507.9420192,809,34
1271,"女","18~30岁","硕士","伴侣携子女","2 ~ 3万元",25000,"地铁",3176227.4,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17
1272,"男","31~40岁","本科（大专）","其他","1 ~ 2万元",15000,"地铁",2822029,714.6272922,23,22720.29867,47594,20830.1355208,30152.8064122,257,6
1273,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",902708.4,207.0641739,48,29402.11437,47594,27133.5684959,35471.0882359,781,11
1274,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",897629.7,281.5701597,50,29172.03872,47594,26953.969434,35378.0618614,718,9
1275,"女","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",2243901,356.2287875,86,9046.45289,72170,5745.06796423,16312.7430201,1203,28
1276,"女","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",2292985.2,0,308,20548.07901,49695,26151.9102133,33174.001411,911,16
1277,"女","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"地铁",3693566.4,1191.42501,143,16378.14311,84770,21892.9217263,28803.4017612,1188,35
1278,"女","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"私家车",3179550,0,94,13476.38379,84770,19063.2104075,26584.9800596,987,43
1279,"男","41~50岁","本科（大专）","伴侣携子女","5万元以上",60000,"地铁",3158722.7,435.0170842,242,5315.538251,84770,11008.8621891,20114.6906453,2894,275
1280,"女","18~30岁","本科（大专）","与父母同住","2 ~ 3万元",25000,"私家车",3046061.7,2331.355948,28,23950.07255,45548,25857.9372522,22975.7698353,347,11
1281,"女","18~30岁","本科（大专）","其他","7000元以下",3500,"地铁",2311778,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21
1282,"女","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",1672261.8,139.042718,234,1910.181052,96949,4005.2022695,15216.4835973,1755,116
1283,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"公交车",6352572.6,80.94185415,89,7380.168092,84770,12419.7309273,19499.341638,2188,289
1284,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"自行车/电动自行车",1753719,533.1354785,156,5648.460798,84770,11339.1816334,21499.492883,1984,118
1285,"女","18~30岁","本科（大专）","其他","7000元以下",3500,"地铁",2135728,992.8756582,31,8282.785243,72170,12376.8438501,24128.0196569,931,14
1286,"女","18~30岁","硕士","独居","1 ~ 2万元",15000,"地铁",936546.6,311.9273116,66,14539.29193,84770,19927.4698425,26547.7238212,735,29
1287,"女","18~30岁","本科（大专）","独居","2 ~ 3万元",25000,"地铁",1377354,1343.587716,142,10777.27724,84770,15945.3454339,22499.7893766,1230,56
1288,"男","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"地铁",4582712.2,489.7335596,300,5512.506276,84770,11269.5709606,20827.191233,2340,227
1290,"女","18~30岁","本科（大专）","伴侣携子女","7000元以下",3500,"地铁",2741108.2,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21
